database,schema,view_name,definition
SupplyChain_Gold_Warehouse,ForecastAccuracy_DW,v_DimCustomerGrouping,"-- ---- ForecastAccuracy_DW.v_DimCustomerGrouping ----
CREATE VIEW ForecastAccuracy_DW.v_DimCustomerGrouping AS
SELECT DISTINCT CustomerGroupCode, Customer,
    CAST(GETUTCDATE() AS DATETIME2(6)) AS LoadDT
FROM SupplyChain_Processing_Warehouse.ReferenceMaster_Enh.CustomerGrouping
WHERE CustomerGroupCode IS NOT NULL"
SupplyChain_Gold_Warehouse,ForecastAccuracy_DW,v_DimForecastHorizon,"-- ---- ForecastAccuracy_DW.v_DimForecastHorizon ----

CREATE   VIEW ForecastAccuracy_DW.v_DimForecastHorizon AS
SELECT HorizonCode, [Rank], CAST(GETUTCDATE() AS DATETIME2(6)) AS LoadDT
FROM SupplyChain_Processing_Warehouse.ReferenceMaster_Enh.ForecastHorizon"
SupplyChain_Gold_Warehouse,InventoryHealth_DW,v_DimDate,"-- ============================================================
-- Gold Views — InventoryHealth_DW Serving Layer (project='inventory_health')
-- ============================================================
-- Target: SupplyChain_Gold_Warehouse (98e2a911-...) schema InventoryHealth_DW
-- Pattern: cross-DB 3-part name from Processing WH + Direct Lake-compatible CAST.
-- Cross-DB CTAS executed by pl_sc_gold pipeline (registry-driven) — Fabric WH
-- restriction: cross-DB CREATE TABLE cannot run from SP, so the pipeline bridges
-- via separate WH connections.
-- ============================================================
-- Track A fixes preserved:
--   H4 ORDER BY FiscalMonthYear (CogsRollingHelper)
--   H5 WeekFourFlag exact week (FactInventoryRiskForward, Robert sign-off pending)
--   M3 Cogs52W → Cogs52M rename (Robert sign-off pending re: keep 52M or rewrite weekly)
--   M4 SLOB NULL guard on LastInvoiceDate
-- ============================================================
-- 8 NEW views (Gold artifacts for inventory_health mart — self-contained schema):
--   1. InventoryHealth_DW.v_DimDate                  — derived from ReferenceMaster_Enh.Calendar
--   2. InventoryHealth_DW.v_DimItem                  — derived from InventoryHistory_Enh.ItemMasterExt
--   3. InventoryHealth_DW.v_DimWarehouse             — derived from InventoryHistory_Enh.WarehouseExt
--   4. InventoryHealth_DW.v_DimVendor                — derived from ReferenceMaster_Enh.Vendor
--   5. InventoryHealth_DW.v_DimRuleVersion           — manual seed (BRD v1 rule snapshot)
--   6. InventoryHealth_DW.v_CogsRollingHelper        — 52M + 12M rolling COGS (H4 + M3)
--   7. InventoryHealth_DW.v_FactInventoryHealthSnapshot
--   8. InventoryHealth_DW.v_FactInventoryRiskForward (H5)
-- DESIGN NOTE: Per deliverable v1, the TMDL semantic model expects all 7 user-facing
-- tables (5 Dims + 2 Facts) under InventoryHealth_DW. We DO NOT bind DirectLake to
-- ForecastAccuracy_DW dims because their column schemas differ from the deliverable's
-- design (e.g. DimProduct vs DimItem, DimCalendar vs DimDate). Source layer reuse is
-- still applied (ItemMasterExt reads ReferenceMaster_Enh.ItemMaster).
-- ============================================================


-- ---- InventoryHealth_DW.v_DimDate ----
-- Subset of DimDate columns matching deliverable v1 semantic model.
-- Sources from ReferenceMaster_Enh.Calendar (which reuses MasterData_DW.DimDate at Bronze).
-- Computes IsCurrentDate / IsCurrentWeek / IsMonthEnd flags.
CREATE VIEW InventoryHealth_DW.v_DimDate AS
SELECT
    CAST(CAST(FORMAT(c.[Date], 'yyyyMMdd') AS BIGINT) AS BIGINT) AS DateKey,
    CAST(c.[Date]                                                AS DATE)  AS CalendarDate,
    CAST(c.FSCWeekLast                                           AS DATE)  AS WeekEndingDate,
    CAST(c.FSCWeekNum                                            AS INT)   AS FiscalWeek,
    CAST(c.FSCWeekIndicatorNum                                   AS INT)   AS FiscalWeekIndicator,
    CAST(c.FSCMonthNum                                           AS INT)   AS FiscalMonth,
    CAST(c.FSCMonthYearNum                                       AS INT)   AS FiscalMonthYear,
    CAST(CASE WHEN c.[Date] = CAST(SYSUTCDATETIME() AS DATE) THEN 1 ELSE 0 END AS INT) AS IsCurrentDate,
    CAST(CASE WHEN c.FSCWeekLast = (
            SELECT MAX(c2.FSCWeekLast)
            FROM [SupplyChain_Processing_Warehouse].[ReferenceMaster_Enh].[Calendar] c2
            WHERE c2.[Date] <= CAST(SYSUTCDATETIME() AS DATE)
          ) THEN 1 ELSE 0 END AS INT)                             AS IsCurrentWeek,
    CAST(CASE WHEN c.[Date] = (
            SELECT MAX(c3.[Date])
            FROM [SupplyChain_Processing_Warehouse].[ReferenceMaster_Enh].[Calendar] c3
            WHERE c3.FSCMonthYearNum = c.FSCMonthYearNum
          ) THEN 1 ELSE 0 END AS INT)                             AS IsMonthEnd
FROM [SupplyChain_Processing_Warehouse].[ReferenceMaster_Enh].[Calendar] c"
SupplyChain_Gold_Warehouse,ForecastAccuracy_DW,v_DimProduct,"-- ---- ForecastAccuracy_DW.v_DimProduct ----

CREATE VIEW ForecastAccuracy_DW.v_DimProduct AS
SELECT *, CAST(GETUTCDATE() AS DATETIME2(6)) AS LoadDT
FROM SupplyChain_Processing_Warehouse.Staging_Wrk.ProductEdw"
SupplyChain_Gold_Warehouse,InventoryHealth_DW,v_DimItem,"-- ---- InventoryHealth_DW.v_DimItem ----
-- Derived from InventoryHistory_Enh.ItemMasterExt + computed LifecycleStatus.
-- Schema matches deliverable v1 gold.DimItem (downstream DAX measures depend on these cols).
CREATE VIEW InventoryHealth_DW.v_DimItem AS
SELECT
    CAST(im.ItemSku                AS VARCHAR(50))    AS ItemSku,
    CAST(im.ItemDescription        AS VARCHAR(200))   AS ItemDescription,
    CAST(im.ItemClassCode          AS VARCHAR(50))    AS ItemClassCode,
    CAST(im.ItemClassName          AS VARCHAR(100))   AS ItemClassName,
    CAST(im.CategoryName           AS VARCHAR(100))   AS CategoryName,
    CAST(im.CategoryCode           AS VARCHAR(50))    AS CategoryCode,
    CAST(im.CollectiveClass        AS VARCHAR(50))    AS CollectiveClass,
    CAST(im.SeriesNumber           AS VARCHAR(50))    AS SeriesNumber,
    CAST(im.SeriesName             AS VARCHAR(100))   AS SeriesName,
    CAST(im.AfiItemStatus          AS VARCHAR(10))    AS AfiItemStatus,
    CAST(CASE
        WHEN im.DiscontinuedFlag = 1      THEN 'Discontinued'
        WHEN im.AfiItemStatus = 'N'       THEN 'New'
        WHEN im.AfiItemStatus = 'A'       THEN 'Active'
        WHEN im.AfiItemStatus IN ('D','R') THEN 'Inactive'
        ELSE 'Other'
    END AS VARCHAR(20))                              AS LifecycleStatus,
    CAST(im.PrimaryVendorNumber    AS VARCHAR(50))    AS PrimaryVendorNumber,
    CAST(im.PrimaryVendorName      AS VARCHAR(200))   AS PrimaryVendorName,
    CAST(im.Cubes                  AS DECIMAL(18,4))  AS Cubes,
    CAST(im.FobArcPrice            AS DECIMAL(18,4))  AS FobArcPrice,
    CAST(im.IsFinishedGoodsItem    AS BIT)            AS IsFinishedGoodsItem,
    CAST(im.DiscontinuedFlag       AS BIT)            AS DiscontinuedFlag,
    CAST(im.NewItemFlag            AS BIT)            AS NewItemFlag,
    CAST(im.StatusCodeChangeDate   AS DATE)           AS StatusCodeChangeDate,
    CAST(im.UnavailableFlag        AS BIT)            AS UnavailableFlag
FROM [SupplyChain_Processing_Warehouse].[InventoryHistory_Enh].[ItemMasterExt] im"
SupplyChain_Gold_Warehouse,ForecastAccuracy_DW,v_DimWarehouse,"-- ---- ForecastAccuracy_DW.v_DimWarehouse ----
CREATE VIEW ForecastAccuracy_DW.v_DimWarehouse AS
SELECT * FROM SupplyChain_Processing_Warehouse.ReferenceMaster_Enh.Warehouse"
SupplyChain_Gold_Warehouse,InventoryHealth_DW,v_DimWarehouse,"-- ---- InventoryHealth_DW.v_DimWarehouse ----
-- Derived from InventoryHistory_Enh.WarehouseExt.
CREATE VIEW InventoryHealth_DW.v_DimWarehouse AS
SELECT
    CAST(w.WarehouseCode                  AS VARCHAR(50))   AS WarehouseCode,
    CAST(w.WarehouseName                  AS VARCHAR(50))   AS WarehouseName,
    CAST(w.WarehouseType                  AS VARCHAR(100))  AS WarehouseType,
    CAST(w.WarehouseOrderGroup            AS VARCHAR(50))   AS WarehouseOrderGroup,
    CAST(w.WarehouseSourceId              AS VARCHAR(50))   AS WarehouseSourceId,
    CAST(w.SellableWarehouseFlag          AS BIT)           AS SellableWarehouseFlag,
    CAST(w.ControlledFlag                 AS BIT)           AS ControlledFlag,
    CAST(w.WhereMadeCode                  AS VARCHAR(50))   AS WhereMadeCode,
    CAST(w.ManufacturingSite              AS VARCHAR(50))   AS ManufacturingSite,
    CAST(w.IntransitWarehouseCode         AS VARCHAR(50))   AS IntransitWarehouseCode,
    CAST(w.IsFinishedGoodsWarehouse       AS BIT)           AS IsFinishedGoodsWarehouse,
    CAST(w.IsManufacturingWarehouse       AS BIT)           AS IsManufacturingWarehouse,
    CAST(w.TotalAvailableWarehouseCube    AS DECIMAL(18,4)) AS TotalAvailableWarehouseCube
FROM [SupplyChain_Processing_Warehouse].[InventoryHistory_Enh].[WarehouseExt] w"
SupplyChain_Gold_Warehouse,ForecastAccuracy_DW,v_FactForecastActual,"-- ---- ForecastAccuracy_DW.v_FactForecastActual ----
CREATE VIEW ForecastAccuracy_DW.v_FactForecastActual AS
SELECT ItemSKU, WarehouseCode, CustomerGroupCode, FSCMonthFirst, FSCMonthLast,
    CAST('Actual demand' AS VARCHAR(20)) AS HorizonCode, StatusCode, VersionName, CAST(QtyDemand AS FLOAT) AS Qty,
    CAST(GETUTCDATE() AS DATETIME2(6)) AS LoadDT
FROM SupplyChain_Processing_Warehouse.SalesHistory_Enh.ActualDemandMonthly
UNION ALL SELECT ItemSKU, WarehouseCode, CustomerGroupCode, FSCMonthFirst, FSCMonthLast,
    HorizonCode, StatusCode, VersionCode, CAST(QtyForecast AS FLOAT),
    CAST(GETUTCDATE() AS DATETIME2(6))
FROM SupplyChain_Processing_Warehouse.ForecastHistory_Enh.ForecastDemandMonthly
UNION ALL SELECT ItemSKU, WarehouseCode, CustomerGroupCode, FSCMonthFirst, FSCMonthLast,
    CAST('Naive forecast' AS VARCHAR(20)), StatusCode, VersionName, CAST(QtyDemand AS FLOAT),
    CAST(GETUTCDATE() AS DATETIME2(6))
FROM SupplyChain_Processing_Warehouse.ForecastHistory_Enh.NaiveForecastMonthly"
SupplyChain_Gold_Warehouse,InventoryHealth_DW,v_DimVendor,"-- ---- InventoryHealth_DW.v_DimVendor ----
CREATE VIEW InventoryHealth_DW.v_DimVendor AS
SELECT
    CAST(v.VendorNumber  AS VARCHAR(50))   AS VendorNumber,
    CAST(v.VendorName    AS VARCHAR(200))  AS VendorName
FROM [SupplyChain_Processing_Warehouse].[ReferenceMaster_Enh].[Vendor] v
WHERE v.VendorNumber IS NOT NULL"
SupplyChain_Gold_Warehouse,ForecastAccuracy_DW,v_FactForecastKpi,"-- ---- ForecastAccuracy_DW.v_FactForecastKpi ----
CREATE   VIEW ForecastAccuracy_DW.v_FactForecastKpi AS
WITH
fc AS (
    SELECT UPPER(TRIM(ItemSKU)) AS i, UPPER(TRIM(WarehouseCode)) AS w,
        CAST(FSCMonthFirst AS DATE) AS mf, CAST(FSCMonthLast AS DATE) AS ml,
        TRIM(HorizonCode) AS h, CAST(Snapshot AS DATE) AS ds,
        CAST(SUM(QtyForecast) AS FLOAT) AS qf
    FROM SupplyChain_Processing_Warehouse.ForecastHistory_Enh.ForecastDemandMonthly
    WHERE HorizonCode IN ('Lag-0','Lag-1','Lag-2','Lag-3','Lag-4','>Lag-4')
    GROUP BY UPPER(TRIM(ItemSKU)), UPPER(TRIM(WarehouseCode)),
        CAST(FSCMonthFirst AS DATE), CAST(FSCMonthLast AS DATE),
        TRIM(HorizonCode), CAST(Snapshot AS DATE)
),
act AS (
    SELECT UPPER(TRIM(ItemSKU)) AS i, UPPER(TRIM(WarehouseCode)) AS w,
        CAST(FSCMonthFirst AS DATE) AS mf, CAST(FSCMonthLast AS DATE) AS ml,
        CAST(SUM(QtyDemand) AS FLOAT) AS qa
    FROM SupplyChain_Processing_Warehouse.SalesHistory_Enh.ActualDemandMonthly
    GROUP BY UPPER(TRIM(ItemSKU)), UPPER(TRIM(WarehouseCode)),
        CAST(FSCMonthFirst AS DATE), CAST(FSCMonthLast AS DATE)
),
nv AS (
    SELECT UPPER(TRIM(ItemSKU)) AS i, UPPER(TRIM(WarehouseCode)) AS w,
        CAST(FSCMonthFirst AS DATE) AS mf, CAST(FSCMonthLast AS DATE) AS ml,
        CAST(SUM(QtyDemand) AS FLOAT) AS qn
    FROM SupplyChain_Processing_Warehouse.ForecastHistory_Enh.NaiveForecastMonthly
    GROUP BY UPPER(TRIM(ItemSKU)), UPPER(TRIM(WarehouseCode)),
        CAST(FSCMonthFirst AS DATE), CAST(FSCMonthLast AS DATE)
),
dk AS (
    SELECT i, w, mf, ml FROM fc
    UNION SELECT i, w, mf, ml FROM act
    UNION SELECT i, w, mf, ml FROM nv
),
sp AS (
    SELECT K.i, K.w, K.mf, K.ml, H.HorizonCode AS h
    FROM dk K
    CROSS JOIN SupplyChain_Processing_Warehouse.ReferenceMaster_Enh.ForecastHorizon H
)
SELECT
    sp.i AS ItemSKU,
    sp.w AS WarehouseCode,
    sp.mf AS FSCMonthFirst,
    sp.ml AS FSCMonthLast,
    sp.h AS HorizonCode,
    fc.ds AS Snapshot,

    -- Quantities (existing 3)
    CAST(fc.qf AS FLOAT)            AS QtyForecast,
    CAST(act.qa AS FLOAT)           AS QtyActual,
    CAST(nv.qn AS FLOAT)            AS QtyNaiveForecast,

    -- Forecast error (existing 2)
    CAST(COALESCE(fc.qf,0) - COALESCE(act.qa,0) AS FLOAT)
                                    AS QtyFcstError,
    CAST(ABS(COALESCE(fc.qf,0) - COALESCE(act.qa,0)) AS FLOAT)
                                    AS QtyAbsFcstError,

    -- ── NEW: Naive forecast error (2 cols) ──
    CAST(COALESCE(nv.qn,0) - COALESCE(act.qa,0) AS FLOAT)
                                    AS QtyNaiveFcstError,
    CAST(ABS(COALESCE(nv.qn,0) - COALESCE(act.qa,0)) AS FLOAT)
                                    AS QtyAbsNaiveFcstError,

    -- ── NEW: Squared error components for RMSE (2 cols) ──
    CAST(POWER(COALESCE(fc.qf,0) - COALESCE(act.qa,0), 2) AS FLOAT)
                                    AS QtySquaredFcstError,
    CAST(POWER(COALESCE(nv.qn,0) - COALESCE(act.qa,0), 2) AS FLOAT)
                                    AS QtySquaredNaiveFcstError,

    -- ── NEW: Validity flags (2 cols) ──
    CAST(CASE WHEN act.qa IS NOT NULL AND fc.qf IS NOT NULL THEN 1 ELSE 0 END AS INT)
                                    AS ValidObsFlag,
    CAST(CASE WHEN act.qa IS NOT NULL AND act.qa <> 0       THEN 1 ELSE 0 END AS INT)
                                    AS ValidActualNonzeroFlag,

    -- ── NEW: Absolute percentage error (MAPE component) (1 col) ──
    CAST(CASE
        WHEN act.qa IS NOT NULL AND act.qa <> 0
            THEN ABS((COALESCE(fc.qf,0) - act.qa) / act.qa)
        ELSE NULL
    END AS FLOAT)                   AS AbsPctError,

    -- Audit
    CAST(GETUTCDATE() AS DATETIME2(6)) AS LoadDT

FROM sp
LEFT JOIN fc  ON sp.i=fc.i  AND sp.w=fc.w  AND sp.mf=fc.mf  AND sp.ml=fc.ml AND sp.h=fc.h
LEFT JOIN act ON sp.i=act.i AND sp.w=act.w AND sp.mf=act.mf AND sp.ml=act.ml
LEFT JOIN nv  ON sp.i=nv.i  AND sp.w=nv.w  AND sp.mf=nv.mf  AND sp.ml=nv.ml;"
SupplyChain_Gold_Warehouse,InventoryHealth_DW,v_DimRuleVersion,"-- ---- InventoryHealth_DW.v_DimRuleVersion ----
-- Manual seed Phase 1 = 1 row (BRD v1 rule snapshot).
-- Add new rows when business rules change; FactInventoryHealthSnapshot.RuleVersionKey FKs here.
CREATE VIEW InventoryHealth_DW.v_DimRuleVersion AS
SELECT
    CAST(1                                                  AS BIGINT)        AS RuleVersionKey,
    CAST('InventoryHealth_BRD_v1'                           AS VARCHAR(100))  AS RuleName,
    CAST('2026-01-01'                                       AS DATE)          AS EffectiveStartDate,
    CAST(NULL                                               AS DATE)          AS EffectiveEndDate,
    CAST(
        'BRD v1 ruleset: Inactive=AfiStatus IN (D,R) AND OnHand+OnOrder=0; '
      + 'SLOB=AfiStatus<>N AND LastInvoice<AsOf-17W; '
      + 'Classification thresholds 0.5/1.5/17/52/104; '
      + 'AWD=13W forward forecast / 13 fallback 13W historical / 13; ATP=Week2'
        AS VARCHAR(500))                                                       AS RuleDescription"
SupplyChain_Gold_Warehouse,InventoryHealth_DW,v_CogsRollingHelper,"-- ---- InventoryHealth_DW.v_CogsRollingHelper ----
-- Hidden helper. Monthly COGS + 52M/12M rolling.
-- H4 FIX (2026-05-17): ORDER BY FiscalMonthYear (chronological YYYYMM), NOT FiscalMonth (1-12 cycle).
-- M3 FIX (2026-05-17): renamed Cogs52W → Cogs52M (monthly grain).
--   Robert sign-off pending: keep 52M (current) or rewrite weekly grain.
CREATE VIEW InventoryHealth_DW.v_CogsRollingHelper AS
WITH monthly AS (
    SELECT
        s.ItemSku,
        s.WarehouseCode,
        d.FSCMonthYearNum                                                  AS FiscalMonthYear,
        SUM(s.QuantityShipped * ISNULL(c.StandardCost, 0))                 AS PeriodCogs,
        SUM(s.QuantityShipped)                                             AS PeriodShippedQty
    FROM [SupplyChain_Processing_Warehouse].[InventoryHistory_Enh].[SalesShipment] s
    JOIN [SupplyChain_Gold_Warehouse].[ForecastAccuracy_DW].[DimCalendar] d
         ON d.[Date] = s.InvoiceDate
    LEFT JOIN [SupplyChain_Processing_Warehouse].[InventoryHistory_Enh].[CostCurrent] c
         ON c.ItemSku = s.ItemSku
    GROUP BY s.ItemSku, s.WarehouseCode, d.FSCMonthYearNum
)
SELECT
    CAST(ItemSku           AS VARCHAR(50))   AS ItemSku,
    CAST(WarehouseCode     AS VARCHAR(50))   AS WarehouseCode,
    CAST(FiscalMonthYear   AS INT)           AS FiscalMonthYear,
    CAST(PeriodCogs        AS DECIMAL(18,4)) AS PeriodCogs,
    CAST(PeriodShippedQty  AS DECIMAL(18,4)) AS PeriodShippedQty,
    CAST(SUM(PeriodCogs) OVER (
        PARTITION BY ItemSku, WarehouseCode
        ORDER BY FiscalMonthYear  -- H4 FIX: chronological YYYYMM, not 1-12 cycle
        ROWS BETWEEN 11 PRECEDING AND CURRENT ROW
    ) AS DECIMAL(18,4))                      AS Cogs12M,
    CAST(SUM(PeriodCogs) OVER (
        PARTITION BY ItemSku, WarehouseCode
        ORDER BY FiscalMonthYear  -- H4 FIX
        ROWS BETWEEN 51 PRECEDING AND CURRENT ROW
    ) AS DECIMAL(18,4))                      AS Cogs52M   -- M3 FIX: renamed from Cogs52W
FROM monthly"
